,도로명,총유동인구수,남성유동인구수,여성유동인구수
2677,노해로63다길,2818258,1276877,1541382
2678,노해로60길,8053714,3663590,4390125
2679,한천로140길,5581004,2612201,2968803
2680,한천로139가길,5665265,2678600,2986665
2681,한천로132길,7279756,3406190,3873566
2682,한천로130길,6284379,2938127,3346252
2683,한천로124나길,5856109,2752713,3103396
2684,한천로109길,3968378,1772589,2195789
2685,인수봉로79길,2327186,1040608,1286578
2686,인수봉로72길,5369794,2376627,2993167
2687,인수봉로56길,5230440,2353973,2876467
2688,오패산로67길,6455869,3035031,3420838
2689,오패산로52길,5287033,2370254,2916778
2690,오패산로30길,4826272,2158528,2667744
2691,수유로12길,6729412,3118507,3610904
2692,솔샘로65길,6873138,3148851,3724287
2693,솔매로50길,7154566,3238480,3916085
2694,솔매로45길,4082641,1854428,2228214
2695,솔매로41길,6463926,2969070,3494856
2696,삼양로93길,5827697,2605493,3222204
2697,삼양로77길,5341143,2480296,2860848
2698,삼양로54길,5478915,2486618,2992299
2699,삼양로41길,6730298,3094741,3635558
2700,삼양로27길,5021968,2284610,2737357
2701,삼양로24길,7531816,3440118,4091698
2702,삼양로20길,6589520,2972016,3617503
2703,삼각산로28길,6959930,3237531,3722400
2704,도봉로99길,4260721,1977807,2282913
2705,도봉로8길,3154080,1441755,1712323
2706,도봉로76길,6022415,2810594,3211820
2707,도봉로67길,5133435,2377271,2756165
2708,도봉로45길,5054057,2279815,2774244
2709,도봉로18길,5416186,2414224,3001962
2710,도봉로13길,5392281,2410118,2982162
2711,덕릉로41길,6917399,3235028,3682371
2712,덕릉로40길,2684888,1249924,1434965
2713,노해로33길,4794833,2134489,2660343
2714,노해로23길,5154627,2349412,2805215
2715,노해로17길,6336030,2948743,3387287
2716,화랑로40길,3193358,1519446,1673912
2717,화랑로32길,4751671,2218443,2533228
2718,화랑로1길,6753656,3073185,3680469
2719,화랑로19길,5265197,2449248,2815949
2720,화랑로14길,4221595,1937557,2284038
2721,화랑로13길,4405482,2003944,2401539
2722,한천로76길,3606354,1681276,1925078
2723,한천로101가길,3120665,1454254,1666412
2724,창경궁로43길,2974099,1318379,1655720
2725,지봉로20길,4721848,2186947,2534902
2726,종암로5길,2729866,1275791,1454075
2727,종암로24가길,3934198,1793767,2140431
2728,종암로21길,3731242,1686135,2045109
2729,종암로19길,4674815,2056724,2618093
2730,종암로16길,5903969,2678572,3225397
2731,정릉로8길,440863,225786,215077
2732,정릉로27길,6024717,2742174,3282543
2733,정릉로26길,3035622,1403459,1632164
2734,장위로50길,2794277,1348359,1445918
2735,장월로1길,4005071,1822144,2182927
2736,인촌로6길,4397731,2081905,2315826
2737,인촌로5길,4785826,2113271,2672554
2738,인촌로24길,3639848,1954379,1685470
2739,개운사길,1824385,949656,874729
2740,인촌로1길,5931426,2664199,3267228
2741,인촌로17가길,3086467,1411696,1674771
2742,오패산로4길,6799594,3099858,3699736
2743,오패산로3길,5606558,2538739,3067819
2744,오패산로19길,4878199,2207080,2671120
2745,안암로5길,4900942,2414970,2485972
2746,아리랑로4길,6323055,2701317,3621738
2747,솔샘로6길,2637195,1278096,1359099
2748,성북로8길,2823896,1262762,1561134
2749,삼양로8길,5387253,2439505,2947749
2750,삼선교로16가길,3405301,1510532,1894768
2751,삼선교로10다길,3334674,1480727,1853947
2752,삼선교로10길,4187403,1863175,2324228
2753,보문로32길,5617087,2420032,3197055
2754,보문로31길,5520368,2471157,3049210
2755,보문로26길,4362732,1978831,2383901
2756,보문로13길,5420592,2562887,2857705
2757,보국문로16길,3519761,1640941,1878821
2758,동소문로6길,3414623,1516278,1898346
2759,동소문로2길,3508335,1566172,1942163
2760,동소문로26가길,5632797,2396724,3236074
2761,동소문로15길,4844025,2118981,2725043
2762,동소문로13길,5624120,2500738,3123382
2763,돌곶이로8길,4791827,2210592,2581235
2764,돌곶이로41길,3310639,1502385,1808255
2765,돌곶이로28길,3858031,1847083,2010947
2766,돌곶이로27길,5201178,2442114,2759065
2767,돌곶이로22길,4351758,2024521,2327236
2768,돌곶이로14길,4889325,2251790,2637536
2769,길음로7길,3120648,1409525,1711123
2770,중랑천로10길,4812191,2288260,2523931
2771,용마산로94길,3404124,1595497,1808628
2772,용마산로118길,5563922,2627392,2936529
2773,용마산로112길,4330939,2053453,2277486
2774,용마산로100길,3921205,1811576,2109627
2775,신내로7가길,5126930,2281077,2845853
2776,사가정로54길,6793260,3164324,3628937
2777,사가정로42길,6023440,2833296,3190144
2778,봉화산로56길,6251797,2797141,3454654
2779,봉화산로4길,5822839,2774678,3048160
2780,봉화산로30길,7121438,3220152,3901286
2781,봉우재로33길,5778602,2687445,3091156
2782,면목로78길,8276708,3826456,4450252
2783,면목로56길,5359282,2458617,2900665
2784,면목로55길,4869337,2232045,2637291
2785,면목로49길,5682132,2629182,3052951
2786,면목로48길,5514158,2539124,2975035
2787,면목로45길,5270254,2449304,2820950
2788,면목로33길,5939226,2787034,3152193
2789,면목로21길,4641546,2222372,2419175
2790,망우로73길,3322567,1554687,1767880
2791,망우로68길,5391388,2557465,2833925
2792,동일로163길,5190028,2431224,2758804
2793,동일로157길,8168132,3790097,4378034
2794,동일로149길,3522668,1655089,1867578
2795,동일로140길,4857846,2224188,2633658
2796,동일로139길,3505422,1651118,1854304
2797,동일로139가길,4925893,2295284,2630608
2798,동일로130길,6770049,3084390,3685658
2799,동일로123길,5974338,2817735,3156602
2800,동일로112길,6246598,2930949,3315650
2801,동일로101길,5491189,2586278,2904909
2802,동일로100길,6141810,2909057,3232753
2803,답십리로75길,4818440,2301897,2516541
2804,공릉로2길,5523659,2517336,3006322
2805,공릉로12가길,2266006,1049215,1216790
2806,겸재로54길,8216119,3768359,4447760
2807,겸재로36길,5830587,2674844,3155741
2808,겸재로29길,5836184,2718196,3117986
2809,휘경로3길,5892357,2755141,3137215
2810,휘경로2길,4757399,2224851,2532547
2811,휘경로23길,5224153,2417610,2806543
2812,휘경로14길,6070117,2800984,3269132
2813,한천로46길,2883395,1315794,1567601
2814,한천로40길,4131044,1907345,2223700
2815,한천로33길,3345053,1526221,1818833
2816,한천로14길,5274032,2595910,2678122
2817,천호대로97길,2874201,1426613,1447588
2818,천호대로77길,3289500,1657350,1632150
2819,천호대로45길,3769893,1847225,1922667
2820,천호대로17길,5378767,2606978,2771788
2821,천호대로12길,2887584,1445966,1441619
2822,천장산로7길,1922241,930342,991899
2823,제기로5길,2944481,1439861,1504621
2824,제기로21길,3883167,1847302,2035865
2825,전농로4길,5589228,2644973,2944254
2826,전농로3길,6309780,2904134,3405647
2827,전농로29길,5986541,2858337,3128204
2828,장한로8길,3930952,1966359,1964593
2829,장한로5길,4889687,2445263,2444425
2830,장한로27길,4478263,2116054,2362208
2831,장한로27가길,4303589,2030305,2273284
2832,장한로26길,3325375,1579711,1745664
2833,장한로26가길,4251426,2047787,2203637
2834,장한로25길,4201706,2005425,2196282
2835,장한로14길,3173011,1553612,1619399
2836,이문로42길,5162859,2430002,2732857
2837,왕산로43길,5395479,2613288,2782190
2838,왕산로33길,3258703,1651463,1607240
2839,왕산로32길,3478557,1705317,1773241
2840,약령시로17길,4737114,2336115,2401000
2841,서울시립대로4길,5638304,2704781,2933523
2842,서울시립대로29길,7087694,3438774,3648920
2843,서울시립대로16길,6023697,2865821,3157875
2844,사가정로2길,4267618,2006484,2261133
2845,사가정로23가길,4156757,1908550,2248207
2846,사가정로13길,3095159,1435817,1659342
2847,무학로45길,3925338,2079102,1846235
2848,무학로16길,2883252,1419183,1464068
2849,망우로21길,5487837,2548384,2939454
2850,망우로18길,3835465,1837181,1998284
2851,망우로18가길,2956725,1447922,1508803
2852,답십리로72길,4042657,1933606,2109051
2853,답십리로69길,3093991,1493594,1600397
2854,답십리로68길,4571487,2203205,2368282
2855,답십리로64길,4207766,2027473,2180293
2856,답십리로63길,4067508,1884441,2183067
2857,답십리로60길,3935040,1875038,2060005
2858,답십리로56길,5464083,2532384,2931700
2859,답십리로23길,4723293,2298347,2424945
2860,난계로30길,3442918,1719930,1722988
2861,경희대로4길,5389583,2445878,2943704
2862,경희대로3길,3989010,1805048,2183962
2863,천호대로129길,7024654,3186645,3838008
2864,천호대로123길,5810099,2669128,3140970
2865,천호대로109길,5055779,2362186,2693592
2866,자양번영로3길,5513074,2596430,2916644
2867,자양로53길,5998030,2725183,3272849
2868,자양로50길,5244038,2399301,2844738
2869,자양로45길,5320725,2405113,2915612
2870,자양로26길,8102483,3690802,4411681
2871,자양로15길,6466046,3009153,3456892
2872,자양로11길,7589642,3509853,4079789
2873,용마산로3길,4849269,2248564,2600704
2874,용마산로21길,6395710,2936846,3458864
2875,아차산로78길,2072311,981803,1090509
2876,아차산로65길,6772172,3027740,3744432
2877,아차산로55길,6731109,3089887,3641222
2878,아차산로51길,4827896,2243582,2584313
2879,아차산로40길,8103597,3794357,4309240
2880,면목로17길,5239394,2488232,2751161
2881,뚝섬로64길,2638436,1250378,1388059
2882,뚝섬로58길,4220029,1954757,2265272
2883,뚝섬로54길,3720021,1682879,2037141
2884,뚝섬로48길,5919621,2733070,3186551
2885,뚝섬로24길,5464603,2699549,2765053
2886,뚝섬로23길,6679244,3190100,3489144
2887,동일로24길,6263251,2999563,3263689
2888,동일로18길,6255038,3013389,3241649
2889,능동로4길,6776294,3222282,3554012
2890,능동로3길,6514195,3156003,3358192
2891,능동로34길,4196712,1939301,2257409
2892,능동로19길,5051443,2387041,2664402
2893,능동로13길,7539933,3577925,3962008
2894,긴고랑로9길,5253706,2423885,2829821
2895,긴고랑로8길,4087115,1950888,2136227
2896,긴고랑로7길,5584884,2617122,2967761
2897,긴고랑로20길,7365029,3415442,3949586
2898,광나루로52길,7094265,3189513,3904751
2899,광나루로40길,6103309,2738267,3365042
2900,광나루로37길,3207834,1456983,1750852
2901,광나루로36길,5230855,2363144,2867710
2902,광나루로24길,1664840,801177,863664
2903,광나루로12길,5856975,2831492,3025484
2904,한림말길,2290164,1014640,1275524
2905,한림말3길,2588469,1156776,1431692
2906,청계천로10나길,2840588,1368119,1472471
2907,장터길,4802608,2185942,2616665
2908,용답중앙길,3060609,1471349,1589261
2909,용답29길,4633913,2228168,2405744
2910,왕십리로6길,5130756,2547929,2582828
2911,왕십리로31길,5116538,2268634,2847904
2912,왕십리로26길,4965414,2309029,2656385
2913,왕십리로21길,4666839,2083638,2583201
2914,왕십리로14길,4739083,2350435,2388648
2915,아차산로5길,3976858,2032598,1944260
2916,아차산로15길,3852775,1979640,1873135
2917,아차산로11길,2269929,1208322,1061607
2918,송정4가길,3914808,1985153,1929655
2919,송정12라길,3240978,1635430,1605550
2920,성수일로6길,3854785,2003944,1850841
2921,성수이로7길,2905914,1539096,1366817
2922,성수이로18길,3670173,1905384,1764790
2923,성덕정길,2456558,1232458,1224100
2924,성덕정17길,5060426,2608588,2451837
2925,서울숲2길,3350717,1630230,1720487
2926,상원길,4114018,2081321,2032697
2927,상원12길,2627301,1312246,1315054
2928,사근동길,2523737,1237618,1286119
2929,무학봉길,5423335,2396800,3026535
2930,무학봉28길,3630139,1672160,1957979
2931,무학로6길,4370637,2048100,2322537
2932,무수막길,4799493,2167171,2632323
2933,매봉길,4050248,1802955,2247293
2934,마조로1길,2906525,1383160,1523367
2935,마조로16길,2911816,1390161,1521655
2936,마장로39길,2584882,1253159,1331723
2937,마장로27길,3619680,1721613,1898067
2938,뚝섬로5길,2859589,1483822,1375768
2939,둘레9길,3096352,1584837,1511516
2940,금호산길,5461567,2473069,2988498
2941,금호산2길,4938597,2267351,2671246
2942,고산자로6길,5175839,2420858,2754981
2943,후암로28길,3423480,1605195,1818285
2944,효창원로39길,4596414,2093276,2503137
2945,회나무로13길,3372498,1619653,1752844
2946,한남대로20길,1317161,611528,705634
2947,한강대로88길,1180905,571686,609219
2948,한강대로7길,1860637,948674,911964
2949,한강대로62길,1749139,933830,815310
2950,한강대로52길,1464713,798967,665746
2951,한강대로43길,1827857,988834,839024
2952,한강대로15길,1228583,635662,592921
2953,한강대로104길,3502391,1716197,1786195
2954,청파로73길,3763158,1851529,1911629
2955,청파로71길,6419788,2962784,3457005
2956,청파로47나길,4729375,2074492,2654882
2957,청파로47길,3533391,1514032,2019359
2958,장문로45길,4402486,2148387,2254100
2959,이태원로54길,2118023,1037284,1080737
2960,이태원로27길,2815173,1455272,1359902
2961,이촌로22길,1705685,843855,861831
2962,원효로89길,4430316,2086468,2343848
2963,원효로53길,4583006,2233114,2349893
2964,원효로41길,2828284,1365157,1463126
2965,원효로19길,2847903,1353136,1494767
2966,우사단로4길,3577124,1788113,1789011
2967,우사단로14길,2985883,1527953,1457929
2968,우사단로10길,4920718,2457732,2462986
2969,신흥로20길,3361581,1544062,1817518
2970,소월로20길,3499808,1632157,1867650
2971,서빙고로71길,1454410,682237,772174
2972,백범로90길,4825519,2380801,2444717
2973,백범로79길,5838651,2666358,3172295
2974,두텁바위로1길,3769318,1809237,1960079
2975,대사관로34길,3168666,1554503,1614164
2976,녹사평대로46길,2370434,1189407,1181026
2977,녹사평대로40나길,1582172,827911,754261
2978,녹사평대로32길,1476281,784717,691564
2979,녹사평대로26길,1856237,982806,873430
2980,녹사평대로11길,905592,419863,485728
2981,퇴계로90길,7016202,3216118,3800083
2982,퇴계로8길,1930422,929487,1000935
2983,퇴계로56길,2701706,1404964,1296742
2984,퇴계로46길,2559908,1402587,1157322
2985,퇴계로18길,1038821,529204,509617
2986,퇴계로12길,1577853,747048,830805
2987,청구로1길,4804210,2183029,2621180
2988,청구로17길,4721711,2200006,2521706
2989,장충단로8길,3696290,1800192,1896096
2990,삼일대로4길,2244300,1280336,963965
2991,명동길,2868114,1602507,1265608
2992,동호로8길,4224018,1946221,2277797
2993,동호로20길,4168179,1987093,2181086
2994,동호로15길,4005542,1863031,2142514
2995,동호로11길,3468985,1617243,1851742
2996,동호로10길,5749350,2638220,3111129
2997,다산로39길,5126175,2523206,2602969
2998,다산로38길,5873177,2809325,3063852
2999,다산로36길,4734741,2182730,2552011
3000,다산로33길,5713948,2786468,2927482
3001,난계로21길,4546123,2104067,2442056
3002,난계로11길,6327356,2904659,3422697
3003,필운대로1길,2983166,1327663,1655503
3004,평창길,191198,91440,99757
3005,통일로12길,3214238,1423084,1791156
3006,창신길,6966990,3347095,3619897
3007,창신5길,5871514,2792837,3078677
3008,창신2길,5718718,2748645,2970074
3009,창경궁로35길,3396045,1542471,1853574
3010,지봉로8길,5796542,2781412,3015129
3011,종로65길,7015492,3413150,3602343
3012,종로58가길,3913785,1915900,1997884
3013,종로24길,1466096,906235,559861
3014,자하문로7길,2852574,1309350,1543224
3015,이화장길,4260328,2120344,2139985
3016,율곡로16길,3120841,1652626,1468215
3017,율곡로10길,1204403,698948,505455
3018,옥인길,2589327,1140517,1448811
3019,숭인동길,5265870,2587192,2678679
3020,성균관로5길,2812389,1322215,1490174
3021,삼청로5길,523839,257386,266454
3022,북촌로5나길,517529,256396,261134
3023,북촌로5길,897548,440164,457382
3024,북촌로11길,1084789,538656,546133
3025,백석동길,497428,236907,260522
3026,명륜길,3030723,1438553,1592170
3027,돈화문로11가길,1821741,1049214,772527
3028,난계로27길,3840240,1915251,1924988
3029,계동길,1141014,583250,557762
3030,풍성로37가길,9706419,4457428,5248991
